ID1,Affinal_ID,Affinal_r
6002364,6002548,"[0.25,0.5)  "
6002366,6002124,"[0.25,0.5)  "
6002366,6002315,"[0.25,0.5)  "
6002366,6002797,"[0.25,0.5)  "
6002366,6002127,"[0.25,0.5)  "
6002366,6002948,"[0.25,0.5)  "
6002366,6002317,"[0.25,0.5)  "
6002366,6003101,"[0.25,0.5)  "
6002367,6002124,"[0.25,0.5)  "
6002367,6002315,"[0.25,0.5)  "
6002367,6002797,"[0.25,0.5)  "
6002367,6002127,"[0.25,0.5)  "
6002367,6002948,"[0.25,0.5)  "
6002367,6002317,"[0.25,0.5)  "
6002367,6003101,"[0.25,0.5)  "
6002368,6002124,"[0.25,0.5)  "
6002368,6002315,"[0.25,0.5)  "
6002368,6002797,"[0.25,0.5)  "
6002368,6002127,"[0.25,0.5)  "
6002368,6002948,"[0.25,0.5)  "
6002368,6002317,"[0.25,0.5)  "
6002368,6003101,"[0.25,0.5)  "
6002369,6002272,"[0.25,0.5)  "
6002369,6002502,"[0.25,0.5)  "
6002369,6002840,"[0.25,0.5)  "
6002369,6002839,"[0.25,0.5)  "
6002369,6002274,"[0.25,0.5)  "
6002371,6002308,"[0.25,0.5)  "
6002371,6002341,"[0.25,0.5)  "
6002371,6002966,"[0.25,0.5)  "
6002371,6002343,"[0.25,0.5)  "
6002372,6002308,"[0.25,0.5)  "
6002372,6002341,"[0.25,0.5)  "
6002372,6002966,"[0.25,0.5)  "
6002372,6002343,"[0.25,0.5)  "
6002374,6002154,"[0.25,0.5)  "
6002374,6002426,"[0.25,0.5)  "
6002374,6002018,"[0.25,0.5)  "
6002374,6002155,"[0.25,0.5)  "
6002374,6002491,"[0.25,0.5)  "
6002375,6002055,"[0.25,0.5)  "
6002375,6002481,"[0.25,0.5)  "
6002375,6002482,"[0.25,0.5)  "
6002375,6002484,"[0.25,0.5)  "
6002376,6002055,"[0.25,0.5)  "
6002376,6002481,"[0.25,0.5)  "
6002376,6002482,"[0.25,0.5)  "
6002376,6002484,"[0.25,0.5)  "
6002379,6002723,"[0.25,0.5)  "
6002379,6002210,"[0.25,0.5)  "
6002379,6003047,"[0.25,0.5)  "
6002380,6002205,"[0.25,0.5)  "
6002380,6002206,"[0.25,0.5)  "
6002380,6002378,"[0.25,0.5)  "
6002380,6002462,"[0.25,0.5)  "
6002380,6002207,"[0.25,0.5)  "
6002380,6002982,"[0.25,0.5)  "
6002381,6002205,"[0.25,0.5)  "
6002381,6002206,"[0.25,0.5)  "
6002381,6002378,"[0.25,0.5)  "
6002381,6002462,"[0.25,0.5)  "
6002381,6002207,"[0.25,0.5)  "
6002381,6002982,"[0.25,0.5)  "
6002382,6002205,"[0.25,0.5)  "
6002382,6002206,"[0.25,0.5)  "
6002382,6002378,"[0.25,0.5)  "
6002382,6002462,"[0.25,0.5)  "
6002382,6002207,"[0.25,0.5)  "
6002382,6002982,"[0.25,0.5)  "
6002388,6002002,"[0.25,0.5)  "
6002388,6002269,"[0.25,0.5)  "
6002388,6002476,"[0.25,0.5)  "
6002388,6002551,"[0.25,0.5)  "
6002389,6002267,"[0.25,0.5)  "
6002389,6002474,"[0.25,0.5)  "
6002390,6002388,"[0.25,0.5)  "
6002390,6002992,"[0.25,0.5)  "
6002391,6002388,"[0.25,0.5)  "
6002391,6002992,"[0.25,0.5)  "
6002392,6002243,"[0.25,0.5)  "
6002394,6002295,"[0.25,0.5)  "
6002394,6002929,"[0.25,0.5)  "
6002395,6002295,"[0.25,0.5)  "
6002395,6002929,"[0.25,0.5)  "
6002398,6002237,"[0.25,0.5)  "
6002399,6002237,"[0.25,0.5)  "
6002405,6002130,"[0.25,0.5)  "
6002405,6002324,"[0.25,0.5)  "
6002407,6002404,"[0.25,0.5)  "
6002407,6003001,"[0.25,0.5)  "
6002408,6002145,"[0.25,0.5)  "
6002408,6002209,"[0.25,0.5)  "
6002408,6002030,"[0.25,0.5)  "
6002408,6002723,"[0.25,0.5)  "
6002408,6002147,"[0.25,0.5)  "
6002408,6002202,"[0.25,0.5)  "
6002408,6002231,"[0.25,0.5)  "
6002408,6002479,"[0.25,0.5)  "
6002409,6002207,"[0.25,0.5)  "
6002410,6002232,"[0.25,0.5)  "
6002414,6002092,"[0.25,0.5)  "
6002414,6002411,"[0.25,0.5)  "
6002414,6002775,"[0.25,0.5)  "
6002414,6002417,"[0.25,0.5)  "
6002415,6002092,"[0.25,0.5)  "
6002415,6002411,"[0.25,0.5)  "
6002415,6002775,"[0.25,0.5)  "
6002415,6002417,"[0.25,0.5)  "
6002418,6002092,"[0.25,0.5)  "
6002418,6002411,"[0.25,0.5)  "
6002418,6002775,"[0.25,0.5)  "
6002418,6002413,"[0.25,0.5)  "
6002419,6002092,"[0.25,0.5)  "
6002419,6002411,"[0.25,0.5)  "
6002419,6002775,"[0.25,0.5)  "
6002419,6002413,"[0.25,0.5)  "
6002420,6002092,"[0.25,0.5)  "
6002420,6002411,"[0.25,0.5)  "
6002420,6002775,"[0.25,0.5)  "
6002420,6002413,"[0.25,0.5)  "
6002423,6002444,"[0.25,0.5)  "
6002423,6002433,"[0.25,0.5)  "
6002424,6002444,"[0.25,0.5)  "
6002424,6002433,"[0.25,0.5)  "
6002425,6002444,"[0.25,0.5)  "
6002425,6002433,"[0.25,0.5)  "
6002427,6002055,"[0.25,0.5)  "
6002427,6002373,"[0.25,0.5)  "
6002427,6002157,"[0.25,0.5)  "
6002427,6002484,"[0.25,0.5)  "
6002427,6002493,"[0.25,0.5)  "
6002428,6002154,"[0.25,0.5)  "
6002428,6002481,"[0.25,0.5)  "
6002428,6002018,"[0.25,0.5)  "
6002428,6002155,"[0.25,0.5)  "
6002428,6002491,"[0.25,0.5)  "
6002429,6002154,"[0.25,0.5)  "
6002429,6002481,"[0.25,0.5)  "
6002429,6002018,"[0.25,0.5)  "
6002429,6002155,"[0.25,0.5)  "
6002429,6002491,"[0.25,0.5)  "
6002434,6002421,"[0.25,0.5)  "
6002434,6002444,"[0.25,0.5)  "
6002436,6002383,"[0.25,0.5)  "
6002436,6003022,"[0.25,0.5)  "
6002437,6002358,"[0.25,0.5)  "
6002437,6002009,"[0.25,0.5)  "
6002437,6002100,"[0.25,0.5)  "
6002438,6002839,"[0.25,0.5)  "
6002438,6002284,"[0.25,0.5)  "
6002439,6002108,"[0.25,0.5)  "
6002439,6002218,"[0.25,0.5)  "
6002439,6002007,"[0.25,0.5)  "
6002439,6002787,"[0.25,0.5)  "
6002439,6002110,"[0.25,0.5)  "
6002439,6002706,"[0.25,0.5)  "
6002439,6002220,"[0.25,0.5)  "
6002440,6002108,"[0.25,0.5)  "
6002440,6002218,"[0.25,0.5)  "
6002440,6002007,"[0.25,0.5)  "
6002440,6002787,"[0.25,0.5)  "
6002440,6002110,"[0.25,0.5)  "
6002440,6002706,"[0.25,0.5)  "
6002440,6002220,"[0.25,0.5)  "
6002441,6002244,"[0.25,0.5)  "
6002441,6002357,"[0.25,0.5)  "
6002442,6002241,"[0.25,0.5)  "
6002442,6002975,"[0.25,0.5)  "
6002443,6002241,"[0.25,0.5)  "
6002443,6002975,"[0.25,0.5)  "
6002445,6002421,"[0.25,0.5)  "
6002445,6002433,"[0.25,0.5)  "
6002446,6002421,"[0.25,0.5)  "
6002446,6002433,"[0.25,0.5)  "
6002447,6002421,"[0.25,0.5)  "
6002447,6002433,"[0.25,0.5)  "
6002453,6003047,"[0.25,0.5)  "
6002454,6002461,"[0.25,0.5)  "
6002454,6002298,"[0.25,0.5)  "
6002454,6002463,"[0.25,0.5)  "
6002455,6002262,"[0.25,0.5)  "
6002455,6002487,"[0.25,0.5)  "
6002460,6002205,"[0.25,0.5)  "
6002460,6002206,"[0.25,0.5)  "
6002460,6002377,"[0.25,0.5)  "
6002460,6002461,"[0.25,0.5)  "
6002460,6002207,"[0.25,0.5)  "
6002460,6002298,"[0.25,0.5)  "
6002460,6003041,"[0.25,0.5)  "
6002463,6002723,"[0.25,0.5)  "
6002463,6002210,"[0.25,0.5)  "
6002464,6002205,"[0.25,0.5)  "
6002464,6002206,"[0.25,0.5)  "
6002464,6002377,"[0.25,0.5)  "
6002464,6002461,"[0.25,0.5)  "
6002464,6002207,"[0.25,0.5)  "
6002464,6002298,"[0.25,0.5)  "
6002464,6003041,"[0.25,0.5)  "
6002465,6002462,"[0.25,0.5)  "
6002465,6002463,"[0.25,0.5)  "
6002466,6002462,"[0.25,0.5)  "
6002466,6002463,"[0.25,0.5)  "
6002467,6002525,"[0.25,0.5)  "
6002468,6002525,"[0.25,0.5)  "
6002470,6002468,"[0.25,0.5)  "
6002470,6002522,"[0.25,0.5)  "
6002470,6002530,"[0.25,0.5)  "
6002470,6003048,"[0.25,0.5)  "
6002470,6002556,"[0.25,0.5)  "
6002471,6002468,"[0.25,0.5)  "
6002471,6002522,"[0.25,0.5)  "
6002471,6002530,"[0.25,0.5)  "
6002471,6003048,"[0.25,0.5)  "
6002471,6002556,"[0.25,0.5)  "
6002472,6002468,"[0.25,0.5)  "
6002472,6002522,"[0.25,0.5)  "
6002472,6002530,"[0.25,0.5)  "
6002472,6003048,"[0.25,0.5)  "
6002472,6002556,"[0.25,0.5)  "
6002473,6002387,"[0.25,0.5)  "
6002473,6002269,"[0.25,0.5)  "
6002473,6002551,"[0.25,0.5)  "
6002475,6002267,"[0.25,0.5)  "
6002475,6002992,"[0.25,0.5)  "
6002477,6002473,"[0.25,0.5)  "
6002477,6002002,"[0.25,0.5)  "
6002477,6002474,"[0.25,0.5)  "
6002478,6002473,"[0.25,0.5)  "
6002478,6002002,"[0.25,0.5)  "
6002478,6002474,"[0.25,0.5)  "
6002479,6002251,"[0.25,0.5)  "
6002479,6002314,"[0.25,0.5)  "
6002480,6002209,"[0.25,0.5)  "
6002480,6002252,"[0.25,0.5)  "
6002480,6002409,"[0.25,0.5)  "
6002482,6002157,"[0.25,0.5)  "
6002482,6002493,"[0.25,0.5)  "
6002483,6002154,"[0.25,0.5)  "
6002483,6002426,"[0.25,0.5)  "
6002483,6002018,"[0.25,0.5)  "
6002483,6002155,"[0.25,0.5)  "
6002483,6002491,"[0.25,0.5)  "
6002485,6002055,"[0.25,0.5)  "
6002485,6002373,"[0.25,0.5)  "
6002485,6002481,"[0.25,0.5)  "
6002485,6002482,"[0.25,0.5)  "
6002486,6002457,"[0.25,0.5)  "
6002488,6002262,"[0.25,0.5)  "
6002488,6002264,"[0.25,0.5)  "
6002489,6002055,"[0.25,0.5)  "
6002489,6002373,"[0.25,0.5)  "
6002489,6002157,"[0.25,0.5)  "
6002489,6002484,"[0.25,0.5)  "
6002490,6002121,"[0.25,0.5)  "
6002490,6002187,"[0.25,0.5)  "
6002490,6002060,"[0.25,0.5)  "
6002490,6002493,"[0.25,0.5)  "
6002491,6002748,"[0.25,0.5)  "
6002492,6002154,"[0.25,0.5)  "
6002492,6002219,"[0.25,0.5)  "
6002492,6002426,"[0.25,0.5)  "
6002492,6002481,"[0.25,0.5)  "
6002492,6002490,"[0.25,0.5)  "
6002492,6002018,"[0.25,0.5)  "
6002492,6002151,"[0.25,0.5)  "
6002492,6002155,"[0.25,0.5)  "
6002494,6002154,"[0.25,0.5)  "
6002494,6002219,"[0.25,0.5)  "
6002494,6002426,"[0.25,0.5)  "
6002494,6002481,"[0.25,0.5)  "
6002494,6002490,"[0.25,0.5)  "
6002494,6002018,"[0.25,0.5)  "
6002494,6002151,"[0.25,0.5)  "
6002494,6002155,"[0.25,0.5)  "
6002495,6002489,"[0.25,0.5)  "
6002495,6002491,"[0.25,0.5)  "
6002496,6002489,"[0.25,0.5)  "
6002496,6002491,"[0.25,0.5)  "
6002500,6002498,"[0.25,0.5)  "
6002500,6003065,"[0.25,0.5)  "
6002501,6002498,"[0.25,0.5)  "
6002501,6003065,"[0.25,0.5)  "
6002503,6002787,"[0.25,0.5)  "
6002503,6002841,"[0.25,0.5)  "
6002503,6002284,"[0.25,0.5)  "
6002503,6002343,"[0.25,0.5)  "
6002503,6002370,"[0.25,0.5)  "
6002504,6002191,"[0.25,0.5)  "
6002504,6002272,"[0.25,0.5)  "
6002504,6002840,"[0.25,0.5)  "
6002504,6002192,"[0.25,0.5)  "
6002504,6002839,"[0.25,0.5)  "
6002504,6002274,"[0.25,0.5)  "
6002504,6002966,"[0.25,0.5)  "
6002510,6002303,"[0.25,0.5)  "
6002510,6002331,"[0.25,0.5)  "
6002510,6002948,"[0.25,0.5)  "
6002510,6002337,"[0.25,0.5)  "
6002511,6002514,"[0.25,0.5)  "
6002511,6002521,"[0.25,0.5)  "
6002512,6002510,"[0.25,0.5)  "
6002512,6003072,"[0.25,0.5)  "
6002513,6002509,"[0.25,0.5)  "
6002513,6002523,"[0.25,0.5)  "
6002515,6002521,"[0.25,0.5)  "
6002516,6002521,"[0.25,0.5)  "
6002518,6002513,"[0.25,0.5)  "
6002518,6002514,"[0.25,0.5)  "
6002519,6002513,"[0.25,0.5)  "
6002519,6002514,"[0.25,0.5)  "
6002520,6002509,"[0.25,0.5)  "
6002520,6002517,"[0.25,0.5)  "
6002520,6002525,"[0.25,0.5)  "
6002521,6002525,"[0.25,0.5)  "
6002522,6002514,"[0.25,0.5)  "
6002524,6002468,"[0.25,0.5)  "
6002524,6002520,"[0.25,0.5)  "
6002524,6002530,"[0.25,0.5)  "
6002524,6002469,"[0.25,0.5)  "
6002524,6003048,"[0.25,0.5)  "
6002524,6002521,"[0.25,0.5)  "
6002524,6002556,"[0.25,0.5)  "
6002526,6002522,"[0.25,0.5)  "
6002526,6002523,"[0.25,0.5)  "
6002528,6002535,"[0.25,0.5)  "
6002530,6002172,"[0.25,0.5)  "
6002530,6002322,"[0.25,0.5)  "
6002530,6002339,"[0.25,0.5)  "
6002531,6002525,"[0.25,0.5)  "
6002532,6002336,"[0.25,0.5)  "
6002532,6002468,"[0.25,0.5)  "
6002532,6002522,"[0.25,0.5)  "
6002532,6002831,"[0.25,0.5)  "
6002532,6002469,"[0.25,0.5)  "
6002532,6003048,"[0.25,0.5)  "
6002532,6002556,"[0.25,0.5)  "
6002533,6002336,"[0.25,0.5)  "
6002533,6002468,"[0.25,0.5)  "
6002533,6002522,"[0.25,0.5)  "
6002533,6002831,"[0.25,0.5)  "
6002533,6002469,"[0.25,0.5)  "
6002533,6003048,"[0.25,0.5)  "
6002533,6002556,"[0.25,0.5)  "
6002534,6002527,"[0.25,0.5)  "
6002538,6002534,"[0.25,0.5)  "
6002538,6002535,"[0.25,0.5)  "
6002539,6002534,"[0.25,0.5)  "
6002539,6002535,"[0.25,0.5)  "
6002542,6002194,"[0.25,0.5)  "
6002542,6002195,"[0.25,0.5)  "
6002542,6002852,"[0.25,0.5)  "
6002544,6002540,"[0.25,0.5)  "
6002544,6002541,"[0.25,0.5)  "
6002545,6002540,"[0.25,0.5)  "
6002545,6002541,"[0.25,0.5)  "
6002546,6002331,"[0.25,0.5)  "
6002546,6002337,"[0.25,0.5)  "
6002547,6002315,"[0.25,0.5)  "
6002547,6002948,"[0.25,0.5)  "
6002547,6002317,"[0.25,0.5)  "
6002547,6002365,"[0.25,0.5)  "
6002549,6002546,"[0.25,0.5)  "
6002549,6003101,"[0.25,0.5)  "
6002550,6002992,"[0.25,0.5)  "
6002550,6002474,"[0.25,0.5)  "
6002552,6002266,"[0.25,0.5)  "
6002552,6002267,"[0.25,0.5)  "
6002552,6002269,"[0.25,0.5)  "
6002553,6002266,"[0.25,0.5)  "
6002553,6002267,"[0.25,0.5)  "
6002553,6002269,"[0.25,0.5)  "
6002554,6002266,"[0.25,0.5)  "
6002554,6002267,"[0.25,0.5)  "
6002554,6002269,"[0.25,0.5)  "
6002555,6002525,"[0.25,0.5)  "
6002556,6002156,"[0.25,0.5)  "
6002557,6002468,"[0.25,0.5)  "
6002557,6002522,"[0.25,0.5)  "
6002557,6002530,"[0.25,0.5)  "
6002557,6002469,"[0.25,0.5)  "
6002557,6003048,"[0.25,0.5)  "
6002558,6002468,"[0.25,0.5)  "
6002558,6002522,"[0.25,0.5)  "
6002558,6002530,"[0.25,0.5)  "
6002558,6002469,"[0.25,0.5)  "
6002558,6003048,"[0.25,0.5)  "
6002700,6002387,"[0.25,0.5)  "
6002700,6002002,"[0.25,0.5)  "
6002700,6002269,"[0.25,0.5)  "
6002700,6002476,"[0.25,0.5)  "
6002700,6002551,"[0.25,0.5)  "
6002701,6002387,"[0.25,0.5)  "
6002701,6002002,"[0.25,0.5)  "
6002701,6002269,"[0.25,0.5)  "
6002701,6002476,"[0.25,0.5)  "
6002701,6002551,"[0.25,0.5)  "
6002706,6002009,"[0.25,0.5)  "
6002707,6002009,"[0.25,0.5)  "
6002708,6002009,"[0.25,0.5)  "
6002711,6002055,"[0.25,0.5)  "
6002711,6002373,"[0.25,0.5)  "
6002711,6002157,"[0.25,0.5)  "
6002711,6002484,"[0.25,0.5)  "
6002711,6002493,"[0.25,0.5)  "
6002712,6002055,"[0.25,0.5)  "
6002712,6002373,"[0.25,0.5)  "
6002712,6002157,"[0.25,0.5)  "
6002712,6002484,"[0.25,0.5)  "
6002712,6002493,"[0.25,0.5)  "
6002713,6002279,"[0.25,0.5)  "
6002714,6002279,"[0.25,0.5)  "
6002715,6002062,"[0.25,0.5)  "
6002715,6002064,"[0.25,0.5)  "
6002716,6002062,"[0.25,0.5)  "
6002716,6002064,"[0.25,0.5)  "
6002721,6002118,"[0.25,0.5)  "
6002721,6002185,"[0.25,0.5)  "
6002722,6002118,"[0.25,0.5)  "
6002722,6002185,"[0.25,0.5)  "
6002726,6002013,"[0.25,0.5)  "
6002726,6002076,"[0.25,0.5)  "
6002726,6002034,"[0.25,0.5)  "
6002727,6002013,"[0.25,0.5)  "
6002727,6002076,"[0.25,0.5)  "
6002727,6002034,"[0.25,0.5)  "
6002734,6002106,"[0.25,0.5)  "
6002735,6002106,"[0.25,0.5)  "
6002748,6002062,"[0.25,0.5)  "
6002748,6002064,"[0.25,0.5)  "
6002753,6002760,"[0.25,0.5)  "
6002753,6002073,"[0.25,0.5)  "
6002754,6002760,"[0.25,0.5)  "
6002754,6002073,"[0.25,0.5)  "
6002755,6002068,"[0.25,0.5)  "
6002755,6002777,"[0.25,0.5)  "
6002756,6002068,"[0.25,0.5)  "
6002756,6002777,"[0.25,0.5)  "
6002757,6002760,"[0.25,0.5)  "
6002757,6002073,"[0.25,0.5)  "
6002763,6002013,"[0.25,0.5)  "
6002763,6002076,"[0.25,0.5)  "
6002763,6002034,"[0.25,0.5)  "
6002764,6002013,"[0.25,0.5)  "
6002764,6002076,"[0.25,0.5)  "
6002764,6002034,"[0.25,0.5)  "
6002767,6002087,"[0.25,0.5)  "
6002768,6002087,"[0.25,0.5)  "
6002769,6002087,"[0.25,0.5)  "
6002770,6002087,"[0.25,0.5)  "
6002781,6002106,"[0.25,0.5)  "
6002782,6002106,"[0.25,0.5)  "
6002785,6002437,"[0.25,0.5)  "
6002785,6002502,"[0.25,0.5)  "
6002785,6002110,"[0.25,0.5)  "
6002785,6002840,"[0.25,0.5)  "
6002785,6002274,"[0.25,0.5)  "
6002785,6002966,"[0.25,0.5)  "
6002786,6002437,"[0.25,0.5)  "
6002786,6002502,"[0.25,0.5)  "
6002786,6002110,"[0.25,0.5)  "
6002786,6002840,"[0.25,0.5)  "
6002786,6002274,"[0.25,0.5)  "
6002786,6002966,"[0.25,0.5)  "
6002795,6002364,"[0.25,0.5)  "
6002795,6002127,"[0.25,0.5)  "
6002796,6002364,"[0.25,0.5)  "
6002796,6002127,"[0.25,0.5)  "
6002800,6002406,"[0.25,0.5)  "
6002801,6002406,"[0.25,0.5)  "
6002804,6002137,"[0.25,0.5)  "
6002804,6002288,"[0.25,0.5)  "
6002805,6002137,"[0.25,0.5)  "
6002805,6002288,"[0.25,0.5)  "
6002806,6002137,"[0.25,0.5)  "
6002806,6002288,"[0.25,0.5)  "
6002807,6002137,"[0.25,0.5)  "
6002807,6002288,"[0.25,0.5)  "
6002810,6002273,"[0.25,0.5)  "
6002810,6002053,"[0.25,0.5)  "
6002810,6002812,"[0.25,0.5)  "
6002811,6002273,"[0.25,0.5)  "
6002811,6002053,"[0.25,0.5)  "
6002811,6002812,"[0.25,0.5)  "
6002813,6002205,"[0.25,0.5)  "
6002813,6002377,"[0.25,0.5)  "
6002813,6002462,"[0.25,0.5)  "
6002813,6002030,"[0.25,0.5)  "
6002813,6002147,"[0.25,0.5)  "
6002813,6002202,"[0.25,0.5)  "
6002813,6002410,"[0.25,0.5)  "
6002814,6002205,"[0.25,0.5)  "
6002814,6002377,"[0.25,0.5)  "
6002814,6002462,"[0.25,0.5)  "
6002814,6002030,"[0.25,0.5)  "
6002814,6002147,"[0.25,0.5)  "
6002814,6002202,"[0.25,0.5)  "
6002814,6002410,"[0.25,0.5)  "
6002817,6002493,"[0.25,0.5)  "
6002822,6002157,"[0.25,0.5)  "
6002823,6002157,"[0.25,0.5)  "
6002826,6002162,"[0.25,0.5)  "
6002826,6002739,"[0.25,0.5)  "
6002827,6002162,"[0.25,0.5)  "
6002827,6002739,"[0.25,0.5)  "
6002836,6002175,"[0.25,0.5)  "
6002836,6002243,"[0.25,0.5)  "
6002836,6002393,"[0.25,0.5)  "
6002837,6002175,"[0.25,0.5)  "
6002837,6002243,"[0.25,0.5)  "
6002837,6002393,"[0.25,0.5)  "
6002839,6002841,"[0.25,0.5)  "
6002839,6002343,"[0.25,0.5)  "
6002839,6002370,"[0.25,0.5)  "
6002844,6002121,"[0.25,0.5)  "
6002844,6002187,"[0.25,0.5)  "
6002844,6002219,"[0.25,0.5)  "
6002844,6002489,"[0.25,0.5)  "
6002844,6002060,"[0.25,0.5)  "
6002844,6002151,"[0.25,0.5)  "
6002845,6002121,"[0.25,0.5)  "
6002845,6002187,"[0.25,0.5)  "
6002845,6002219,"[0.25,0.5)  "
6002845,6002489,"[0.25,0.5)  "
6002845,6002060,"[0.25,0.5)  "
6002845,6002151,"[0.25,0.5)  "
6002848,6002503,"[0.25,0.5)  "
6002849,6002503,"[0.25,0.5)  "
6002850,6002503,"[0.25,0.5)  "
6002851,6002503,"[0.25,0.5)  "
6002852,6002543,"[0.25,0.5)  "
6002853,6002195,"[0.25,0.5)  "
6002853,6002541,"[0.25,0.5)  "
6002854,6002195,"[0.25,0.5)  "
6002854,6002541,"[0.25,0.5)  "
6002859,6002210,"[0.25,0.5)  "
6002860,6002210,"[0.25,0.5)  "
6002861,6002205,"[0.25,0.5)  "
6002861,6002377,"[0.25,0.5)  "
6002861,6002462,"[0.25,0.5)  "
6002862,6002205,"[0.25,0.5)  "
6002862,6002377,"[0.25,0.5)  "
6002862,6002462,"[0.25,0.5)  "
6002863,6002232,"[0.25,0.5)  "
6002864,6002232,"[0.25,0.5)  "
6002865,6002215,"[0.25,0.5)  "
6002866,6002215,"[0.25,0.5)  "
6002870,6002007,"[0.25,0.5)  "
6002870,6002100,"[0.25,0.5)  "
6002870,6002220,"[0.25,0.5)  "
6002870,6002361,"[0.25,0.5)  "
6002870,6002438,"[0.25,0.5)  "
6002871,6002007,"[0.25,0.5)  "
6002871,6002100,"[0.25,0.5)  "
6002871,6002220,"[0.25,0.5)  "
6002871,6002361,"[0.25,0.5)  "
6002871,6002438,"[0.25,0.5)  "
6002875,6002226,"[0.25,0.5)  "
6002876,6002226,"[0.25,0.5)  "
6002890,6002244,"[0.25,0.5)  "
6002890,6002361,"[0.25,0.5)  "
6002891,6002244,"[0.25,0.5)  "
6002891,6002361,"[0.25,0.5)  "
6002892,6002244,"[0.25,0.5)  "
6002892,6002357,"[0.25,0.5)  "
6002893,6002244,"[0.25,0.5)  "
6002893,6002357,"[0.25,0.5)  "
6002896,6002081,"[0.25,0.5)  "
6002897,6002081,"[0.25,0.5)  "
6002901,6002251,"[0.25,0.5)  "
6002901,6002232,"[0.25,0.5)  "
6002901,6002314,"[0.25,0.5)  "
6002902,6002251,"[0.25,0.5)  "
6002902,6002232,"[0.25,0.5)  "
6002902,6002314,"[0.25,0.5)  "
6002903,6002251,"[0.25,0.5)  "
6002903,6002314,"[0.25,0.5)  "
6002904,6002251,"[0.25,0.5)  "
6002904,6002314,"[0.25,0.5)  "
6002909,6002457,"[0.25,0.5)  "
6002910,6002262,"[0.25,0.5)  "
6002910,6002487,"[0.25,0.5)  "
6002911,6002262,"[0.25,0.5)  "
6002911,6002487,"[0.25,0.5)  "
6002914,6002269,"[0.25,0.5)  "
6002914,6002551,"[0.25,0.5)  "
6002915,6002269,"[0.25,0.5)  "
6002915,6002551,"[0.25,0.5)  "
6002930,6003047,"[0.25,0.5)  "
6002931,6003047,"[0.25,0.5)  "
6002936,6002304,"[0.25,0.5)  "
6002937,6002304,"[0.25,0.5)  "
6002938,6002304,"[0.25,0.5)  "
6002939,6002304,"[0.25,0.5)  "
6002941,6002511,"[0.25,0.5)  "
6002946,6002317,"[0.25,0.5)  "
6002946,6002339,"[0.25,0.5)  "
6002946,6002365,"[0.25,0.5)  "
6002946,6002511,"[0.25,0.5)  "
6002946,6003101,"[0.25,0.5)  "
6002947,6002317,"[0.25,0.5)  "
6002947,6002339,"[0.25,0.5)  "
6002947,6002365,"[0.25,0.5)  "
6002947,6003101,"[0.25,0.5)  "
6002948,6002548,"[0.25,0.5)  "
6002951,6002172,"[0.25,0.5)  "
6002951,6002322,"[0.25,0.5)  "
6002951,6002339,"[0.25,0.5)  "
6002952,6002172,"[0.25,0.5)  "
6002952,6002322,"[0.25,0.5)  "
6002952,6002339,"[0.25,0.5)  "
6002969,6002166,"[0.25,0.5)  "
6002969,6002309,"[0.25,0.5)  "
6002969,6002348,"[0.25,0.5)  "
6002969,6002352,"[0.25,0.5)  "
6002970,6002166,"[0.25,0.5)  "
6002970,6002309,"[0.25,0.5)  "
6002970,6002348,"[0.25,0.5)  "
6002970,6002352,"[0.25,0.5)  "
6002983,6002379,"[0.25,0.5)  "
6002984,6002379,"[0.25,0.5)  "
6002985,6003033,"[0.25,0.5)  "
6002986,6003033,"[0.25,0.5)  "
6003004,6002092,"[0.25,0.5)  "
6003004,6002413,"[0.25,0.5)  "
6003004,6002417,"[0.25,0.5)  "
6003005,6002092,"[0.25,0.5)  "
6003005,6002413,"[0.25,0.5)  "
6003005,6002417,"[0.25,0.5)  "
6003048,6002525,"[0.25,0.5)  "
6003049,6002522,"[0.25,0.5)  "
6003049,6002530,"[0.25,0.5)  "
6003049,6002469,"[0.25,0.5)  "
6003049,6002556,"[0.25,0.5)  "
6003050,6002522,"[0.25,0.5)  "
6003050,6002530,"[0.25,0.5)  "
6003050,6002469,"[0.25,0.5)  "
6003050,6002556,"[0.25,0.5)  "
6003053,6002002,"[0.25,0.5)  "
6003053,6002476,"[0.25,0.5)  "
6003054,6002002,"[0.25,0.5)  "
6003054,6002476,"[0.25,0.5)  "
6003061,6002055,"[0.25,0.5)  "
6003061,6002373,"[0.25,0.5)  "
6003061,6002484,"[0.25,0.5)  "
6003062,6002055,"[0.25,0.5)  "
6003062,6002373,"[0.25,0.5)  "
6003062,6002484,"[0.25,0.5)  "
6003066,6002499,"[0.25,0.5)  "
6003067,6002499,"[0.25,0.5)  "
6003074,6002517,"[0.25,0.5)  "
6003074,6002523,"[0.25,0.5)  "
6003075,6002517,"[0.25,0.5)  "
6003075,6002523,"[0.25,0.5)  "
6003077,6002517,"[0.25,0.5)  "
6003078,6002517,"[0.25,0.5)  "
6003081,6002523,"[0.25,0.5)  "
6003082,6002523,"[0.25,0.5)  "
6003088,6002537,"[0.25,0.5)  "
6003089,6002537,"[0.25,0.5)  "
6003091,6002537,"[0.25,0.5)  "
6003092,6002537,"[0.25,0.5)  "
6003095,6002543,"[0.25,0.5)  "
6003096,6002543,"[0.25,0.5)  "
6002007,6002010,"[0.25,0.5)  "
6002007,6002011,"[0.25,0.5)  "
